gene,arm,median_loss,median_neutral,condition,norm_exp
CEBPB,20q,0.232856292186351,-0.08644999295416886,non_sig,0.31930628514051984
CEBPG,19q,-0.251744726498967,0.098445713458658,non_sig,-0.350190439957625
CEBPA,19q,-0.412623348546926,-0.355987231650483,non_sig,-0.05663611689644299
CEBPE,14q,-0.9065803256886955,-0.178209117514348,non_sig,-0.7283712081743475
CEBPD,8q,0.2799100397704285,-0.07140329381970276,non_sig,0.3513133335901313
H6PD,1p,0.0203829743346184,-0.0468144764518517,non_sig,0.0671974507864701
PRUNE2,9q,-0.50242461032163,-0.393160214433596,non_sig,-0.109264395888034
BNIP2,15q,-0.242324320621734,0.0287076538769879,non_sig,-0.2710319744987219
MFN1,3q,-0.220813563811511,-0.01659811839022085,non_sig,-0.20421544542129014
MFN2,1p,-0.106735699894356,-0.0282535342096055,non_sig,-0.0784821656847505
NPW,16p,-1.217785614102905,-0.39758269889958653,non_sig,-0.8202029152033186
SNX9,6q,-0.27631582886454653,0.115336155691939,non_sig,-0.39165198455648553
SNX18,5q,-0.226845843661876,-0.07708173159433615,non_sig,-0.14976411206753984
SNX33,15q,-0.022905474233428,0.0304996206213005,non_sig,-0.053405094854728496
TAF6L,11q,-0.0335893551394997,-0.0555695643858297,non_sig,0.021980209246330006
TAF6,7q,-0.0998441859920254,0.0487205579539914,non_sig,-0.1485647439460168
SEZ6L,22q,0.1802836575911635,0.183462256459628,non_sig,-0.0031785988684644995
SEZ6L2,16p,0.017435067294900655,0.11845804838638399,non_sig,-0.10102298109148333
SEZ6,17q,-0.568615462806895,-0.5400559856536675,non_sig,-0.028559477153227486
EIF4B,12q,-0.16789067908723299,0.0364267767531105,non_sig,-0.2043174558403435
EIF4H,7q,-0.22489186596602,-0.0344852456645042,non_sig,-0.1904066203015158
PAEP,9q,-0.363474540624851,-0.456621431840962,non_sig,0.09314689121611097
FAM114A2,5q,-0.139403217755117,0.041141967386628,non_sig,-0.180545185141745
FAM114A1,4p,-0.2324048911378615,0.322547454104561,non_sig,-0.5549523452424225
NID2,14q,-0.3854566268522835,-0.44058689507708404,non_sig,0.05513026822480055
NID1,1q,-0.39800023016689,-0.332081679899578,non_sig,-0.06591855026731203
CASP5,11q,-0.1430462247740475,0.06696389211022324,non_sig,-0.21001011688427074
TRAF4,17q,-0.106736756327218,-0.0475586858385564,non_sig,-0.059178070488661604
TRAF6,11p,-0.298412322445665,0.0545448588265007,non_sig,-0.3529571812721657
NT5DC2,3p,-0.280257214802752,-0.0253406530750478,non_sig,-0.2549165617277042
SNRNP70,19q,-0.06118984951580095,0.022057512039624153,non_sig,-0.0832473615554251
SNRNP35,12q,-0.0561321233065231,-0.0484051051651812,non_sig,-0.007727018141341899
AMMECR1L,2q,-0.239405398030396,-0.0047567501793721,non_sig,-0.2346486478510239
UNC5B,10q,-0.357278594909463,-0.258851216537325,non_sig,-0.098427378372138
UNC5C,4q,-0.486914143608126,-0.3179226997044615,non_sig,-0.1689914439036645
SIRT7,17q,-0.3507928806518035,-0.01479300635665655,non_sig,-0.33599987429514694
SIRT6,19p,-0.143469729916347,0.049073374862379,non_sig,-0.192543104778726
HOOK3,8p,-0.1931526514578435,0.08471879332242785,non_sig,-0.27787144478027137
NFKB2,10q,-0.288077885534799,0.00388211303423732,non_sig,-0.2919599985690363
REL,2p,-0.398891972827351,-0.142964166526513,non_sig,-0.255927806300838
NFKB1,4q,-0.145308827870004,0.032916723706256,non_sig,-0.17822555157626
RELA,11q,-0.120922669167361,-0.01771535520968225,non_sig,-0.10320731395767875
RELB,19q,-0.1200585202065515,-0.056062261291662446,non_sig,-0.06399625891488905
HPSE,4q,-0.2598141901194865,-0.0094257157155981,non_sig,-0.2503884744038884
IRF1,5q,-0.3138669825953995,-0.0447551827839127,non_sig,-0.2691117998114868
IRF2,4q,-0.12411218297503301,-0.05671242220104765,non_sig,-0.06739976077398536
PYCR1,17q,-0.0251443710803856,-0.09846419520553809,non_sig,0.07331982412515249
PYCR2,1q,-0.151764609314756,-0.0528738114954885,non_sig,-0.09889079781926749
LSG1,3q,-0.207080691761846,-0.127717541988967,non_sig,-0.07936314977287898
GNL1,6p,-0.30479597063812447,-0.0627897254216998,non_sig,-0.24200624521642466
NELL2,12q,-0.5620116372751855,-0.2688046972356235,non_sig,-0.29320694003956205
NELL1,11p,-0.238942503847509,-0.4521683534524495,non_sig,0.21322584960494048
SP6,17q,0.168512639946539,-0.239950163247503,non_sig,0.40846280319404205
ABHD17C,15q,0.02768747243595275,-0.0977534765076008,non_sig,0.12544094894355357
LYPLAL1,1q,-0.241128635511318,-0.0081850977790936,non_sig,-0.2329435377322244
LYPLA1,8q,-0.360518806346483,-0.056788844557484355,non_sig,-0.30372996178899864
LYPLA2,1p,-0.20763615403059,-0.0874936237346999,non_sig,-0.12014253029589009
ERF,19q,-0.104614635639428,-0.0233945178190433,non_sig,-0.0812201178203847
ETV3,1q,-0.39834974841767745,0.018206470343291,non_sig,-0.41655621876096843
LSM7,19p,-0.045066815848767,0.0862364776656179,non_sig,-0.1313032935143849
SNRPG,2p,-0.0027068177476917,0.03540390208884805,non_sig,-0.03811071983653975
MDGA1,6p,0.301716466289189,-0.142894262651855,non_sig,0.44461072894104403
ZNF787,19q,-0.3775187011488145,-0.067646740566383,non_sig,-0.3098719605824315
ZNF316,7p,-0.344068384673289,-0.132463205110908,non_sig,-0.21160517956238098
MYADM,19q,-0.3992937327619005,-0.0623350909357983,non_sig,-0.3369586418261022
ZSCAN18,19q,-0.30999441898589253,-0.06842197635462616,non_sig,-0.24157244263126637
SIRT5,6p,-0.213768726522463,0.0429456486820818,non_sig,-0.2567143752045448
DDX60,4q,-0.28480544570291,-0.315399983950216,non_sig,0.030594538247306013
DDX60L,4q,-0.3103209756268655,-0.263633448749951,non_sig,-0.04668752687691452
SRD5A1,5p,-0.109048590678876,-0.1973247110719035,non_sig,0.0882761203930275
PACSIN2,22q,-0.26753225475502795,0.05853181367720535,non_sig,-0.3260640684322333
PACSIN1,6p,-0.7031591761254935,-0.635740067118628,non_sig,-0.06741910900686554
PACSIN3,11p,0.02325428430649965,-0.0042668354414006,non_sig,0.02752111974790025
ZFAND2B,2q,-0.35284810210385853,0.0091379746348197,non_sig,-0.3619860767386782
ZFAND1,8q,-0.464991228551512,-0.033412353195766,non_sig,-0.43157887535574596
LANCL2,7p,-0.38702018873774,-0.162620225624845,non_sig,-0.22439996311289503
LANCL1,2q,-0.284608977192069,-0.0438923131724331,non_sig,-0.24071666401963593
ANTXR2,4q,-0.2157350108127535,-0.0447705325068288,non_sig,-0.1709644783059247
ANTXR1,2p,0.0449116001797988,-0.117760727789306,non_sig,0.1626723279691048
KMT2C,7q,0.0133939919315704,-0.06741343711163494,non_sig,0.08080742904320534
KMT2D,12q,-0.01278536703787355,0.01791277385645615,non_sig,-0.0306981408943297
TLR2,4q,-0.2320117713884795,-0.154756683752573,non_sig,-0.0772550876359065
ERP44,9q,-0.130900054916796,0.0293389674956593,non_sig,-0.1602390224124553
SELL,1q,-1.83530895835323,-0.33826001273719,non_sig,-1.49704894561604
SELP,1q,-0.945971876060788,-0.246101083928493,non_sig,-0.6998707921322951
EZH1,17q,-0.189373206298661,-0.0114087827922242,non_sig,-0.1779644235064368
EZH2,7q,-0.0942439689897994,-0.0867629150207796,non_sig,-0.00748105396901981
ATG9A,2q,-0.184524205709463,-0.0417602842528769,non_sig,-0.14276392145658612
ATG9B,7q,-0.256721629457445,-0.0144186744994155,non_sig,-0.24230295495802948
CAPN7,3p,-0.31840388556159305,-0.04775414355996685,non_sig,-0.27064974200162617
DENND4C,9p,-0.243341988296399,0.0909171711119603,non_sig,-0.33425915940835926
DENND4A,15q,-0.194939574600922,-0.0653909268870987,non_sig,-0.1295486477138233
DENND4B,1q,-0.276899275253133,-0.117009277453234,non_sig,-0.15988999779989901
PI4K2B,4p,-0.14772556937339298,0.0295815098889455,non_sig,-0.1773070792623385
PI4K2A,10q,-0.149193512233448,-0.0072592254604342,non_sig,-0.1419342867730138
RAD54B,8q,-0.09731909188664005,-0.18886109031121,non_sig,0.09154199842456996
RAD54L,1p,-0.12487268910088249,0.111957803193978,non_sig,-0.23683049229486047
MARVELD2,5q,0.160113638795656,0.08762391346975965,non_sig,0.07248972532589634
MED13L,12q,-0.013310293296079,0.0026939260680136,non_sig,-0.0160042193640926
MED13,17q,-0.121200688591323,-0.0007843342328636,non_sig,-0.1204163543584594
GTF2H2,5q,-0.0923683096920865,0.038293738775956904,non_sig,-0.1306620484680434
RFFL,17q,-0.0881375560914673,0.170275420606,non_sig,-0.2584129766974673
RNF34,12q,-0.0451435359380693,0.0416211508911269,non_sig,-0.08676468682919619
GLB1L,2q,-0.2512567327391755,-0.131697519625645,non_sig,-0.11955921311353049
GLB1,3p,-0.101092020029854,0.051816852504028496,non_sig,-0.1529088725338825
GLB1L3,11q,-0.910680494759723,0.103252289192539,non_sig,-1.013932783952262
GLB1L2,11q,-0.585261365288572,-0.05828886016675315,non_sig,-0.5269725051218188
RETN,19p,-0.5112462410329115,-0.119663610304554,non_sig,-0.39158263072835753
FCER2,19p,-0.2687097399864545,-0.173155238509028,non_sig,-0.09555450147742647
PLA2G12A,4q,0.1266974799075745,0.2174798757552625,non_sig,-0.09078239584768802
PLA2G12B,10q,-0.2642713770038505,-0.31722777917830103,non_sig,0.05295640217445052
STK16,2q,-0.0760507987361051,0.03499279777903615,non_sig,-0.11104359651514124
AAK1,2p,-0.105182996036983,0.0294712095817437,non_sig,-0.1346542056187267
UNC45B,17q,0.817541443781583,-0.265737794223086,non_sig,1.083279238004669
UNC45A,15q,-0.140670967424976,-0.060836493367781255,non_sig,-0.07983447405719475
TUB,11p,-0.224710572951139,0.095188245540214,non_sig,-0.319898818491353
TULP3,12p,-0.195486604063916,-0.0061921027503233,non_sig,-0.18929450131359268
PTPRN2,7q,-0.22524056086566693,-0.07319725220560205,non_sig,-0.15204330866006488
SLFN5,17q,-0.293723145558226,-0.09154214279240745,non_sig,-0.20218100276581852
SLFN14,17q,-0.026059820540091,0.0322968104599787,non_sig,-0.0583566310000697
SLFN11,17q,-0.597301050888457,-0.25544342793555297,non_sig,-0.341857622952904
SLFN13,17q,-0.201503243422321,0.05643955646345495,non_sig,-0.25794279988577595
MAN2A1,5q,-0.300478687049512,0.10980660404397599,non_sig,-0.410285291093488
MAN2A2,15q,-0.0107132219320338,-0.08518098814876385,non_sig,0.07446776621673004
MAN2B1,19p,-0.2282001681640075,0.103648841412082,non_sig,-0.33184900957608954
MAN2B2,4p,0.00148281424330645,0.014510389545437,non_sig,-0.01302757530213055
KANSL1,17q,-0.10115934669427255,-0.0279837286004386,non_sig,-0.07317561809383395
KANSL1L,2q,-0.07676683963185504,0.1419836829883705,non_sig,-0.21875052262022554
STC2,5q,-0.437057161178967,-0.0797878573871869,non_sig,-0.35726930379178007
STC1,8p,-0.294255634101597,-0.211311261876112,non_sig,-0.08294437222548501
APBB2,4p,-0.0598198242344814,0.024596769748442,non_sig,-0.0844165939829234
APBB1,11p,-0.0836280459292801,0.17546897818809348,non_sig,-0.25909702411737356
ST3GAL6,3q,-0.728414557122014,-0.271587997447813,non_sig,-0.456826559674201
ST3GAL5,2p,-0.0933091872519141,-0.139941154471088,non_sig,0.046631967219173884
UBE3B,12q,-0.135022569534763,-0.0118663110564826,non_sig,-0.12315625847828039
UBE3C,7q,-0.477402198231256,-0.1454759768955495,non_sig,-0.3319262213357065
SLC26A6,3p,-0.0858588605085167,0.1635430882187895,non_sig,-0.2494019487273062
SLC26A11,17q,0.0169905827688363,0.113385452297521,non_sig,-0.0963948695286847
SLC26A2,5q,-0.33456118841904203,-0.197526354931973,non_sig,-0.13703483348706902
BMP2K,4q,-0.1104524610235535,0.0479995873208376,non_sig,-0.15845204834439108
AKIRIN2,6q,-0.241567436439697,0.0513513396796942,non_sig,-0.2929187761193912
AKIRIN1,1p,-0.0890981395178428,-0.061979647965488,non_sig,-0.027118491552354802
KIAA0319,6p,0.2624796642539595,-0.201453571450174,non_sig,0.46393323570413353
KIAA0319L,1p,-0.150014202176601,0.05940152842940501,non_sig,-0.209415730606006
SSH3,11q,-0.142724728075232,-0.00798706717024115,non_sig,-0.13473766090499087
KIF26B,1q,-0.1972763508414025,-0.161952516715713,non_sig,-0.035323834125689485
KIF26A,14q,-0.10162390599857285,0.0560070517237465,non_sig,-0.15763095772231936
IQSEC1,3p,-0.2372260016787125,0.0134045820681171,non_sig,-0.2506305837468296
DOK3,5q,-0.6441367039113105,-0.62324945696566,non_sig,-0.020887246945650473
DOK2,8p,-0.805116808498594,-0.840881366967733,non_sig,0.03576455846913895
DOK1,2p,-0.578522339464252,0.0289328391854011,non_sig,-0.6074551786496531
POLR3K,16p,-0.0885312591665801,0.0644662772671886,non_sig,-0.15299753643376868
RPS23,5q,-0.165435996984201,0.02852733573009695,non_sig,-0.19396333271429794
MRPS12,19q,-0.107354016259254,-0.0342803966258359,non_sig,-0.0730736196334181
ZNF608,5q,-0.296707736954601,-0.10322710991147499,non_sig,-0.19348062704312602
ZNF609,15q,-0.218964900742765,0.0493793602139275,non_sig,-0.2683442609566925
PPID,4q,-0.09619074264557964,0.12016284930603649,non_sig,-0.21635359195161613
PPIE,1p,-0.0327138309489541,0.0151826868348352,non_sig,-0.047896517783789304
NKTR,3p,-0.003385088971438,-0.0430213497748897,non_sig,0.0396362608034517
PPIG,2q,-0.101406965841858,0.0175836376550428,non_sig,-0.1189906034969008
CWC27,5q,-0.105413919167106,0.06017437929766355,non_sig,-0.16558829846476955
POC1A,3p,-0.330408763022005,-0.00512469244755365,non_sig,-0.32528407057445136
PAFAH1B1,17p,-0.246207471374467,0.01844134503135525,non_sig,-0.2646488164058223
RSRC2,12q,-0.1818294562582965,0.00029028094197595033,non_sig,-0.18211973720027244
TRIM39,6p,0.0430796633237516,-0.0806455893731407,non_sig,0.1237252526968923
PKD2,4q,-0.0899510167910324,0.0100461996558152,non_sig,-0.0999972164468476
NR4A3,9q,-0.39508268510397704,-0.146114498433847,non_sig,-0.24896818667013004
NR4A1,12q,-0.24193484240644825,-0.6803894220397,non_sig,0.43845457963325174
BTF3L4,1p,-0.237667871498088,0.00133198065905695,non_sig,-0.23899985215714495
BTF3,5q,-0.104631462344989,0.021453194911867847,non_sig,-0.12608465725685686
ATF6B,6p,-0.182492262414032,0.02298482800769,non_sig,-0.205477090421722
ATF6,1q,-0.167276978869106,0.0306493395251203,non_sig,-0.1979263183942263
PPT2,6p,-0.3177510821543985,-0.0868199556399244,non_sig,-0.23093112651447412
PPT1,1p,-0.023710127637164,0.039630818951022495,non_sig,-0.0633409465881865
HIP1R,12q,-0.169150916162437,-0.04461967987633955,non_sig,-0.12453123628609744
HIP1,7q,-0.402908803740495,-0.013901773563694349,non_sig,-0.3890070301768006
ARHGEF5,7q,0.11511663114082285,-0.0394134389850522,non_sig,0.15453007012587505
IFITM2,11p,-1.0496529988344934,-0.558044657590246,non_sig,-0.49160834124424735
IFITM3,11p,-0.1002560873267213,-0.4185287803550755,non_sig,0.3182726930283542
FMO4,1q,0.03572677416421799,-0.0301084743268493,non_sig,0.06583524849106728
FMO3,1q,1.0698684552418185,-0.412019481368386,non_sig,1.4818879366102045
FMO5,1q,-0.551607037911016,-0.160488207500126,non_sig,-0.39111883041088996
CYTIP,2q,-0.2560098112974918,-0.225118393521884,non_sig,-0.030891417775607777
AGPAT1,6p,-0.30868806021095,-0.01649068879407105,non_sig,-0.29219737141687896
AGPAT2,9q,0.02094660135798615,-0.0620297613912739,non_sig,0.08297636274926004
PSMD6,3p,-0.112880184661753,0.026713013110273902,non_sig,-0.1395931977720269
GPS1,17q,-0.163657921906758,-0.051639946058281955,non_sig,-0.11201797584847606
TK2,16q,-0.0572606812326365,0.07490947122273985,non_sig,-0.13217015245537633
DGUOK,2p,-0.132187510664312,0.0220465331406547,non_sig,-0.1542340438049667
DCK,4q,-0.3827457149477995,0.0750016227864242,non_sig,-0.4577473377342237
STAB1,3p,-0.515498859879018,0.5286759859745165,non_sig,-1.0441748458535345
LMBR1,7q,-0.377664645703576,-0.1288388379314385,non_sig,-0.2488258077721375
RPL13A,19q,0.058772095658843046,0.01818904189608585,non_sig,0.0405830537627572
MRPL13,8q,0.0893375648950605,0.01169976077074235,non_sig,0.07763780412431816
ZNF564,19p,-0.156479296627007,0.0978424590703182,non_sig,-0.2543217556973252
SNX17,2p,-0.290453748903315,-0.07935097136319826,non_sig,-0.21110277754011675
SNX27,1q,-0.0970959593184524,-0.0610117310576905,non_sig,-0.0360842282607619
ZNF791,19p,-0.0766958996824721,0.187706560270868,non_sig,-0.2644024599533401
ZNF709,19p,0.10486356789865454,-0.2733249929540575,non_sig,0.378188560852712
ZNF823,19p,-0.2507490324177435,0.1809300868353016,non_sig,-0.4316791192530451
ZNF433,19p,-0.12145087641767585,-0.016533151431722,non_sig,-0.10491772498595385
LRIG1,3p,-0.152562036322042,-0.143910999655147,non_sig,-0.008651036666894985
LRIG2,1p,-0.25674063216022047,-0.0202630446951931,non_sig,-0.23647758746502737
LRIG3,12q,0.160947038919839,-0.0778860191970934,non_sig,0.2388330581169324
ZNF513,2p,-0.09419526885479124,-0.0068614575221157496,non_sig,-0.08733381133267548
ACTN3,11q,-0.114954992938445,-0.209152065994187,non_sig,0.09419707305574201
ACTN2,1q,0.2640560835444,-0.0918374804911784,non_sig,0.3558935640355784
ACTN1,14q,-0.005370989197915996,-0.16500680126888645,non_sig,0.15963581207097044
ACTN4,19q,-0.0985730359757236,-0.03520838837131611,non_sig,-0.06336464760440749
FLOT1,6p,0.02451084656811245,-0.05197935061146735,non_sig,0.0764901971795798
FLOT2,17q,0.0066457703821948,-0.0035862692126709,non_sig,0.0102320395948657
NRBP1,2p,-0.114425575047005,0.0031955913220650498,non_sig,-0.11762116636907005
NRBP2,8q,-0.421869961362971,-0.194334259837431,non_sig,-0.22753570152554
AMZ2,17q,-0.348020061143785,-0.08211527204412775,non_sig,-0.2659047890996572
SLC39A13,11p,-0.185185590126967,0.0035281770751479,non_sig,-0.1887137672021149
SLC39A7,6p,0.10047276357087201,0.0786708238896957,non_sig,0.021801939681176302
PLG,6q,-0.35591111749398696,-0.1454842235277865,non_sig,-0.21042689396620046
PLAT,8p,-0.335174660726271,-0.694256144829063,non_sig,0.35908148410279195
KRTCAP3,2p,-0.264741801872013,-0.289070094576573,non_sig,0.024328292704559995
TMEM54,1p,-0.1552138859282505,0.148037685168936,non_sig,-0.3032515710971865
TCP11L1,11p,-0.29753692373338203,-0.0204062604101001,non_sig,-0.27713066332328196
TCP11L2,12q,-0.311298515066006,-0.162541822115103,non_sig,-0.14875669295090296
CASKIN2,17q,-0.0383605460610753,-0.0159895219360807,non_sig,-0.0223710241249946
CASKIN1,16p,0.0384725877966933,0.0051625251489197,non_sig,0.0333100626477736
HOOK2,19p,-0.10168175108086175,0.0133699483120956,non_sig,-0.11505169939295735
HOOK1,1p,0.367671291802872,0.032889136009751255,non_sig,0.33478215579312076
PLA2G4A,1q,-0.515391817042667,-0.488020908782746,non_sig,-0.027370908259921
PLA2G4F,15q,-0.609239172390129,-0.43918416656880954,non_sig,-0.1700550058213195
SLC22A23,6p,-0.284766109355017,0.09903288504668994,non_sig,-0.38379899440170695
SLC22A17,14q,-0.5251586182419494,-0.0214399236300091,non_sig,-0.5037186946119403
SHCBP1,16q,-0.165410868591147,-0.0919748419957549,non_sig,-0.07343602659539211
ZNF213,16p,-0.3777099367868685,0.177012239866055,non_sig,-0.5547221766529234
LLGL2,17q,0.0457330816439017,-0.23587861084470652,non_sig,0.28161169248860823
LLGL1,17p,-0.244912219327586,0.09509149502213404,non_sig,-0.34000371434972004
STXBP5L,3q,-0.22468296656033748,-0.256759837399535,non_sig,0.032076870839197524
STXBP5,6q,-0.403430045691271,-0.0156963564104977,non_sig,-0.3877336892807733
DEF8,16q,-0.109509400342932,0.0132384150084549,non_sig,-0.1227478153513869
MUC17,7q,-0.16136722706619905,-0.3280648406850985,non_sig,0.16669761361889945
LPGAT1,1q,-0.297529538614863,-0.141479515808544,non_sig,-0.15605002280631897
EPHX2,8p,-0.43111184608582953,0.242107889359963,non_sig,-0.6732197354457925
TNFRSF9,1p,-0.31480869035428,-1.06947442172697,non_sig,0.7546657313726901
CD27,12p,-1.385111977660055,-1.06093491450274,non_sig,-0.32417706315731487
PTPMT1,11p,-0.1363447729394955,-0.04645932276190655,non_sig,-0.08988545017758896
SHKBP1,19q,-0.15769806467619552,-0.073071670692807,non_sig,-0.08462639398338852
KCTD3,1q,-0.03780096283819545,-0.060600423467332,non_sig,0.02279946062913655
HOXB7,17q,0.29786172806093597,0.0462344308897431,non_sig,0.25162729717119287
HOXC4,12q,-0.38068853049523,-0.0229302348718838,non_sig,-0.3577582956233462
HOXB6,17q,-0.7645935436129465,-0.54075325704631,non_sig,-0.22384028656663646
HOXB8,17q,-0.5998662598371536,-0.472638195510786,non_sig,-0.12722806432636757
HOXB4,17q,-0.48995388302785,0.0558153901785554,non_sig,-0.5457692732064053
COL12A1,6q,-0.3038979864561105,-0.619008595366186,non_sig,0.31511060891007553
COL14A1,8q,-0.17668636936516502,-0.576105365644413,non_sig,0.39941899627924793
TATDN3,1q,-0.3896314042754845,-0.0543323872930799,non_sig,-0.3352990169824046
TATDN1,8q,-0.121817869857416,-0.110470288149807,non_sig,-0.011347581707608995
HOXA3,7p,-1.00475877568705,-0.06886325603264445,non_sig,-0.9358955196544055
TAPBPL,12p,-0.0021218825509604,-0.02574307096426285,non_sig,0.02362118841330245
TAPBP,6p,-0.0965718570927101,0.04819754068815705,non_sig,-0.14476939778086714
HOXA11,7p,-0.252315885346578,-0.250991035294562,non_sig,-0.0013248500520159912
HOXB13,17q,-0.721460777008349,-0.039045111396471696,non_sig,-0.6824156656118773
HOXD13,2q,-0.34515757700169153,-0.230580696953549,non_sig,-0.11457688004814254
HOXC13,12q,-0.334458286634308,-0.01307301218688325,non_sig,-0.32138527444742476
HOXD11,2q,0.811799564933434,-1.51541685905491,non_sig,2.327216423988344
HOXB9,17q,-0.677089352381745,-0.3338386392482865,non_sig,-0.34325071313345845
HOXC11,12q,-0.9810744857661156,-0.0515790922334403,non_sig,-0.9294953935326753
HOXA13,7p,-1.32255330729386,-0.216434723865503,non_sig,-1.1061185834283571
CD9,12p,0.191138513711311,0.249074259030093,non_sig,-0.05793574531878201
CD53,1p,-0.342823026180672,-0.494883280995734,non_sig,0.15206025481506197
CD81,11p,-0.2898495879664925,0.020538015115771,non_sig,-0.31038760308226354
NSUN5,7q,-0.255645167718441,0.0171172213557526,non_sig,-0.2727623890741936
NOP2,12p,-0.273186614519471,0.0568744073833617,non_sig,-0.3300610219028327
CD2AP,6p,-0.19109175378512,0.041441018165249005,non_sig,-0.232532771950369
PGM2L1,11q,-0.2988014707092095,-0.186716419230819,non_sig,-0.11208505147839048
PGM2,4p,-0.521449058618057,0.0427607069703764,non_sig,-0.5642097655884334
STAT5A,17q,-0.489946726243476,-0.282101498317811,non_sig,-0.207845227925665
STAT5B,17q,-0.5395959752693645,-0.1009142830599519,non_sig,-0.43868169220941267
STAT6,12q,-0.2537545643916005,0.0273262513411428,non_sig,-0.2810808157327433
STAT1,2q,-0.208549407753278,-0.161670518581145,non_sig,-0.04687888917213298
STAT2,12q,-0.1318397507696625,-0.1143161333691515,non_sig,-0.017523617400511005
STAT3,17q,-0.370805342069842,-0.037068487099814154,non_sig,-0.33373685497002786
MGST3,1q,-0.137818297354738,0.0972961380410488,non_sig,-0.2351144353957868
ATP6V1A,3q,-0.160427761902245,-0.0525586450214562,non_sig,-0.1078691168807888
PTGES3,12q,-0.1322174767628386,0.01686655849087225,non_sig,-0.14908403525371083
RCC1,1p,-0.0575015951585336,-0.027006497126137653,non_sig,-0.030495098032395945
TSN,2q,-0.351463180496864,-0.0323584175974291,non_sig,-0.3191047628994349
TSNAX,1q,-0.20068966267893,-0.0880553513736076,non_sig,-0.1126343113053224
NUMBL,19q,-0.12221740525156949,-0.0373110228504567,non_sig,-0.08490638240111278
NUMB,14q,-0.109620269106768,0.0522987695988474,non_sig,-0.16191903870561541
TMEM30A,6q,0.0405235427350252,-0.0189045973639374,non_sig,0.059428140098962606
TMEM30B,14q,-0.60851846388504,-0.1087909616126169,non_sig,-0.49972750227242313
UNC13B,9p,-0.0294412624350549,0.03292398574626795,non_sig,-0.06236524818132286
UNC13A,19p,-0.188866211454213,0.0728655113601625,non_sig,-0.2617317228143755
UNC13C,15q,-0.06283229556825425,-0.0259102279171625,non_sig,-0.036922067651091746
NACA,12q,-0.051889725957701194,0.040882904657740596,non_sig,-0.09277263061544179
ARHGEF10L,1p,0.0007245093390682,-0.259781376852276,non_sig,0.2605058861913442
ARHGEF10,8p,-0.1290374773807965,0.0899806311023919,non_sig,-0.2190181084831884
TAX1BP1,7p,-0.5005101737532882,-0.193439765158094,non_sig,-0.3070704085951942
CALCOCO1,12q,-0.06624698792508446,-0.07800873486903676,non_sig,0.011761746943952295
CALCOCO2,17q,-0.188260204244387,-0.02678367841757985,non_sig,-0.16147652582680716
IL17RC,3p,0.8860489946048951,0.189722720538716,non_sig,0.6963262740661791
NOS1AP,1q,-0.400295742266985,-0.0503006655307782,non_sig,-0.3499950767362068
LDLRAP1,1p,-0.14189187148815652,-0.12345072039635599,non_sig,-0.01844115109180053
ANGEL1,14q,-0.347158093491991,-0.1049738287443239,non_sig,-0.2421842647476671
BCL7C,16p,-0.0377974981067252,-0.02352441539485535,non_sig,-0.014273082711869847
BCL7B,7q,-0.1706262001471625,0.0141619901001575,non_sig,-0.18478819024732002
BCL7A,12q,-0.04931264544822005,-0.02783451552454415,non_sig,-0.021478129923675898
TNPO1,5q,-0.229059353770361,-0.04135584669381525,non_sig,-0.18770350707654573
TNPO2,19p,-0.370724902830875,0.0347675650054234,non_sig,-0.4054924678362984
SNX15,11q,-0.0789883527098364,-0.010012782020562,non_sig,-0.0689755706892744
LMTK3,19q,0.058072832632967,-0.0902460475880613,non_sig,0.1483188802210283
TNPO3,7q,-0.450312599539648,-0.1296456405476045,non_sig,-0.32066695899204345
IPO13,1p,-0.25080403315314953,-0.0073943492849297,non_sig,-0.24340968386821982
GNPDA2,4p,-0.40908214720880254,0.2646950107407195,non_sig,-0.673777157949522
GNPDA1,5q,-0.344844417544282,-0.06607066794731305,non_sig,-0.278773749596969
GALK1,17q,-0.154876632172603,-0.0845220018694266,non_sig,-0.0703546303031764
GALK2,15q,-0.341437273012112,-0.05904048494989925,non_sig,-0.2823967880622128
MVK,12q,-0.1698625649199625,-0.156363929121686,non_sig,-0.013498635798276482
IL27RA,19p,-0.0493410366415217,-0.0423294047190325,non_sig,-0.0070116319224892
TNRC18,7p,-0.1677011727087135,-0.0480941846259084,non_sig,-0.1196069880828051
BAHCC1,17q,0.134042234649574,0.201554569103657,non_sig,-0.067512334454083
WDR37,10p,-0.21804056647495001,0.0386055095934636,non_sig,-0.2566460760684136
WDR12,2q,0.0105850835342809,-0.0122381130917033,non_sig,0.0228231966259842
ASF1B,19p,-0.186832395742078,-0.0537793480655093,non_sig,-0.1330530476765687
ASF1A,6q,-0.39373605779889753,0.03562071876337025,non_sig,-0.4293567765622678
CACNB2,10p,-0.08259666992333894,0.188432169821483,non_sig,-0.27102883974482195
CACNB3,12q,-0.130378448193631,0.0270719282038681,non_sig,-0.15745037639749912
FAM161A,2p,-0.382646850315307,0.02540482570654315,non_sig,-0.4080516760218501
ARNT,1q,-0.167670015521465,-0.0706746804995946,non_sig,-0.09699533502187038
ARNT2,15q,0.0162783287298623,-0.1741621349217665,non_sig,0.19044046365162878
COPZ1,12q,-0.0574677357367415,0.0144440921561832,non_sig,-0.0719118278929247
